Home ID,total_kwh_tahun,household_size,avg_temp,kwh_Air_Conditioning,kwh_Computer,kwh_Dishwasher,kwh_Fridge,kwh_Heater,kwh_Lights,kwh_Microwave,kwh_Oven,kwh_TV,kwh_Washing_Machine,prop_Air_Conditioning,prop_Computer,prop_Dishwasher,prop_Fridge,prop_Heater,prop_Lights,prop_Microwave,prop_Oven,prop_TV,prop_Washing_Machine,kwh_per_orang
446,310.98,4,14.690865384615384,83.15,23.88,27.28,4.23,47.8,26.28,21.46,30.490000000000002,22.82,23.59,0.26738053894141106,0.07678950414817674,0.08772268313074798,0.0136021609106695,0.15370763393144254,0.08450704225352114,0.0690076532252878,0.09804489034664611,0.0733809248183163,0.07585696829378095,77.745
447,307.12,2,15.033838383838383,78.67999999999999,17.18,27.7,5.49,79.21000000000001,20.61,26.41,16.25,17.28,18.31,0.2561865069028393,0.05593904662672572,0.09019275853086743,0.017875748892940874,0.25791221672310505,0.06710731961448295,0.08599244594946602,0.052910914300599125,0.056264652253190946,0.05961839020578276,153.56
448,267.29,2,15.839790575916231,67.63,20.67,22.68,7.46,51.83,12.0,23.1,24.29,20.09,17.54,0.25302106326461893,0.07733173706461147,0.08485165924651127,0.0279097609338172,0.19390923715814282,0.044895057802386916,0.08642298626959483,0.09087507950166485,0.07516180927082942,0.06562160948782221,133.645
449,302.86,2,14.88019801980198,84.35,17.41,24.07,5.67,58.03,25.51,20.65,28.78,21.24,17.15,0.27851152347619357,0.05748530674238922,0.07947566532391204,0.018721521495080235,0.19160668295582117,0.0842303374496467,0.0681833190252922,0.09502740540183584,0.07013141385458627,0.05662682427524268,151.43
450,301.52,3,14.422680412371134,83.75,17.81,24.7,5.05,76.36,20.93,17.48,18.49,13.33,23.62,0.2777593526134253,0.05906739188113558,0.08191828071106394,0.016748474396391617,0.25325019899177503,0.0694149641814805,0.057972937118599105,0.06132263199787742,0.04420933934730698,0.07833642876094456,100.50666666666666
451,288.0,2,13.787434554973823,50.41,16.66,23.68,3.46,73.52,29.02,26.19,17.55,19.42,28.09,0.17503472222222222,0.057847222222222223,0.08222222222222222,0.012013888888888888,0.25527777777777777,0.10076388888888889,0.0909375,0.060937500000000006,0.06743055555555556,0.09753472222222222,144.0
452,321.75,3,13.75048076923077,96.06,20.55,31.1,7.58,68.71000000000001,21.92,14.440000000000001,30.759999999999998,14.58,16.05,0.2985547785547786,0.06386946386946388,0.09665889665889667,0.02355866355866356,0.21355089355089357,0.06812742812742813,0.04487956487956488,0.0956021756021756,0.04531468531468531,0.049883449883449886,107.25
453,265.93,5,13.636686390532544,62.96,12.790000000000001,16.05,5.79,67.57,27.34,18.1,12.9,18.4,24.03,0.23675403301620726,0.048095363441507166,0.06035422855638702,0.021772646937163916,0.2540894220283533,0.10280900988982063,0.06806302410408754,0.048509006129432555,0.06919114052570224,0.09036212537133832,53.186
454,348.86,2,14.745089285714286,69.17,20.49,32.17,4.89,98.71000000000001,25.51,24.3,16.07,28.05,29.5,0.19827437940721201,0.05873416270137016,0.09221464197672417,0.014017084217164475,0.28295018058820154,0.07312388923923636,0.0696554491773204,0.04606432379751189,0.08040474688986984,0.08456114200538896,174.43
455,391.5,1,15.659016393442624,96.99,18.96,35.12,5.82,99.49,19.92,32.11,29.46,22.25,31.38,0.24773946360153257,0.048429118773946365,0.08970625798212005,0.014865900383141763,0.254125159642401,0.05088122605363985,0.08201787994891444,0.07524904214559387,0.05683269476372925,0.08015325670498084,391.5
456,294.28000000000003,4,15.200492610837438,74.4,17.19,21.93,7.16,69.92,18.23,20.42,22.86,21.92,20.25,0.2528204431154003,0.05841375560690499,0.07452086448280548,0.024330569525621855,0.2375968465407095,0.06194780481174391,0.0693896968873182,0.07768112002174798,0.07448688324045127,0.06881201576729644,73.57000000000001
457,300.17,4,14.041968911917097,56.08,22.09,22.12,5.51,83.21,29.23,26.12,18.28,18.61,18.92,0.1868274644368191,0.0735916314088683,0.07369157477429457,0.01835626478328947,0.27720958123729883,0.09737815238031781,0.08701735683112903,0.06089882399973349,0.06199820101942232,0.063030949128827,75.0425
458,283.32,1,14.3921875,71.29,22.39,22.8,5.2700000000000005,58.11,19.5,20.73,31.97,18.8,12.46,0.25162360581674437,0.07902724834109841,0.08047437526471835,0.0186008753353099,0.20510376958915713,0.0688267683185091,0.07316814908936892,0.11284060426373006,0.06635606381476776,0.04397854016659608,283.32
459,262.04,4,17.027513227513225,46.68,12.54,22.18,6.17,74.53,21.47,10.98,17.87,26.92,22.7,0.17814074187147003,0.047855289268813925,0.08464356586780646,0.023546023507861398,0.28442222561441005,0.08193405586933293,0.0419019996947031,0.06819569531369257,0.10273240726606626,0.0866279957258434,65.51
460,309.14,5,15.585999999999999,54.35,26.77,22.35,5.04,100.34,17.61,29.34,22.400000000000002,14.62,16.32,0.17581031247978263,0.08659507019473378,0.07229734101054539,0.016303293006404866,0.32457786116322707,0.05696448211166462,0.09490845571585689,0.07245908002846607,0.047292488840007765,0.052791615449311,61.827999999999996
461,278.59,4,16.39512195121951,46.519999999999996,25.69,24.31,7.62,60.480000000000004,24.240000000000002,15.99,25.49,23.4,24.85,0.16698373954556875,0.09221436519616642,0.08726084927671489,0.027352022685667114,0.21709321942639725,0.08700958397645286,0.05739617358842745,0.0914964643382749,0.08399440037330845,0.08919918159302202,69.6475
462,288.94,3,13.153731343283583,85.74000000000001,25.98,18.59,6.44,40.32,22.55,20.78,28.56,23.44,16.54,0.2967398075725064,0.08991486121686161,0.06433861701391291,0.02228836436630442,0.13954454211947115,0.07804388454350383,0.07191804526891395,0.09884405066795872,0.08112410881151795,0.057243718419048926,96.31333333333333
463,285.25,4,14.791625615763547,45.44,21.95,15.96,7.07,67.16,19.0,28.55,23.27,17.3,39.55,0.1592988606485539,0.07695004382120946,0.05595092024539878,0.024785276073619633,0.23544259421560035,0.06660823838737949,0.10008764241893077,0.08157756354075373,0.060648553900087644,0.13865030674846623,71.3125
464,254.21,3,13.172307692307692,43.78,23.54,17.98,6.98,40.8,23.88,35.22,29.39,20.95,11.69,0.17221981826049332,0.09260060579835569,0.07072892490460643,0.027457613783879474,0.1604972267023327,0.0939380826875418,0.13854687069745486,0.11561307580346958,0.0824121789072027,0.04598560245466347,84.73666666666666
465,317.05,4,15.243564356435643,71.11,21.96,20.5,5.67,90.36,30.1,23.82,9.67,24.48,19.38,0.22428639015928087,0.06926352310361142,0.06465857120328024,0.017883614571834093,0.28500236555748304,0.09493770698627976,0.07513010566156758,0.0304999211480839,0.0772117962466488,0.06112600536193029,79.2625
466,307.01,2,14.013302752293578,84.87,25.56,15.73,10.53,65.55,24.09,19.19,20.69,15.95,24.85,0.27644050682388194,0.08325461711344906,0.05123611608742386,0.03429855705025894,0.21351096055503074,0.07846649946255821,0.06250610729292205,0.06739194163056578,0.051952705123611595,0.0809419888602977,153.505
467,287.15999999999997,2,15.3,61.059999999999995,30.68,13.36,7.04,68.21,19.3,21.23,25.26,23.18,17.84,0.21263407159771558,0.10683939267307425,0.04652458559687979,0.02451594929655941,0.2375330826020337,0.0672099178158518,0.07393090959743698,0.08796489761805266,0.08072154896225102,0.06212564424014487,143.57999999999998
468,267.65,2,15.609782608695651,44.79,19.6,19.66,5.31,64.1,22.39,24.509999999999998,31.16,17.24,18.89,0.1673454137866617,0.07322996450588456,0.07345413786661685,0.019839342424808518,0.23949187371567346,0.0836540257799365,0.09157481785914441,0.11642069867364097,0.06441247898374743,0.07057724640388569,133.825
469,294.42,3,15.22910052910053,80.58,17.259999999999998,26.03,5.91,66.94,23.87,20.91,19.17,12.51,21.24,0.2736906460158957,0.05862373480062496,0.08841111337545006,0.02007336458121052,0.22736227158481084,0.0810746552543985,0.07102099042184636,0.0651110658243326,0.04249031995109028,0.07214183819034034,98.14
470,304.8,3,15.263366336633663,58.25,17.990000000000002,21.23,7.83,86.6,26.79,20.6,24.33,18.57,22.61,0.19110892388451442,0.059022309711286094,0.0696522309711286,0.025688976377952755,0.28412073490813644,0.08789370078740157,0.06758530183727034,0.07982283464566928,0.0609251968503937,0.07417979002624671,101.60000000000001
471,311.72,1,16.27710280373832,92.03,27.3,20.79,8.97,58.01,14.53,21.58,25.48,23.81,19.22,0.29523290132169894,0.08757859617605543,0.06669446939561144,0.028775824457846787,0.18609649685615293,0.04661234441165148,0.06922879507250095,0.08174002309765173,0.07638265109713845,0.06165789811369177,311.72
472,307.63,5,14.513824884792626,53.86,20.23,15.25,8.89,86.47,26.24,34.99,23.43,21.54,16.73,0.17508045379189283,0.06576081656535447,0.0495725384390339,0.02889835191626304,0.28108441959496794,0.08529727269772126,0.1137405324578227,0.07616292299190584,0.07001917888372394,0.05438351266131391,61.525999999999996
473,300.58,3,15.899537037037037,49.71,21.7,23.11,8.52,87.46,21.99,20.23,24.7,22.169999999999998,20.990000000000002,0.1653802648213454,0.07219375873311598,0.07688468960010646,0.028345199281389313,0.29097078980637436,0.07315856011710692,0.0673032137866791,0.08217446270543616,0.07375740235544613,0.06983165879300021,100.19333333333333
474,283.44,4,15.228205128205127,64.53,33.15,18.9,6.3100000000000005,72.52,23.16,18.830000000000002,24.17,8.0,13.87,0.22766723116003382,0.11695596951735815,0.06668077900084672,0.02226220716906576,0.25585661868473036,0.08171041490262487,0.06643381315269545,0.08527377928309342,0.028224668360146764,0.048934518769404446,70.86
475,336.96,5,15.139150943396226,76.9,32.28,21.99,4.9,94.42,29.39,17.59,26.45,19.87,13.17,0.2282169990503324,0.09579772079772081,0.06525997150997151,0.01454178537511871,0.2802113010446344,0.08722103513770181,0.052202041785375124,0.07849596391263058,0.05896842355175689,0.03908475783475784,67.392
476,312.96,4,14.942857142857143,66.2,17.11,21.35,4.8500000000000005,85.79,30.72,25.79,21.46,20.89,18.8,0.21152862985685073,0.054671523517382414,0.06821958077709613,0.015497188139059308,0.2741244887525563,0.09815950920245399,0.08240669734151329,0.06857106339468304,0.06674974437627812,0.0600715746421268,78.24
477,252.99,3,14.043820224719102,67.72,16.97,21.42,4.3,59.19,15.58,18.59,18.57,7.85,22.8,0.2676785643701332,0.06707775010869994,0.08466737815723943,0.016996719237914543,0.23396181667259577,0.061583461796908975,0.07348116526344915,0.07340211075536583,0.031028894422704456,0.09012213921498874,84.33
478,309.43,2,13.282722513089006,80.8,17.11,20.64,5.45,71.26,25.43,20.83,25.54,26.4,15.97,0.2611252948970688,0.05529522024367385,0.06670329315192451,0.01761303041075526,0.23029441230649905,0.08218336942119381,0.06731732540477652,0.08253886177810812,0.08531816565943831,0.051611026726561746,154.715
479,326.14,2,15.866037735849057,67.53,25.990000000000002,19.79,5.17,80.45,30.03,23.69,28.68,21.6,23.21,0.20705831851352177,0.07968970380818054,0.06067946280738332,0.015852088060342183,0.24667320782486046,0.09207702213773225,0.07263751763046544,0.08793769546820383,0.06622922671245476,0.07116575703685533,163.07
480,231.7,3,12.620000000000001,82.27,11.89,12.69,3.36,35.82,18.22,14.59,16.52,19.71,16.63,0.3550712127751402,0.05131635735865343,0.054769097971514885,0.014501510574018125,0.15459646094087182,0.07863616745791971,0.06296935692706085,0.07129909365558912,0.08506689684937419,0.07177384548985756,77.23333333333333
481,341.41,2,15.661428571428571,118.97,16.86,16.5,6.75,56.28,16.88,18.48,29.03,31.2,30.46,0.34846665299786184,0.04938343926657099,0.04832898860607481,0.01977094988430333,0.16484578659090246,0.049442019858820775,0.05412846723880379,0.08502972965056678,0.09138572390966873,0.0892182419964266,170.705
482,313.93,5,14.016097560975611,94.39,27.73,18.04,6.6,60.160000000000004,14.45,22.02,23.34,16.53,30.67,0.30067212435893353,0.08833179371197401,0.057465039977064945,0.021023795113560347,0.19163507788360462,0.04602936960468894,0.07014302551524225,0.07434778453795432,0.05265505048896251,0.09769693880801453,62.786
483,319.48,5,15.830622009569378,51.67,28.64,21.49,3.96,90.51,22.82,17.17,28.62,25.31,29.29,0.16173156379116063,0.08964567422060848,0.0672655565293602,0.012395142105922123,0.28330411919368975,0.07142857142857142,0.05374358332289971,0.0895830724928008,0.07922248654062851,0.09168023037435832,63.896
484,275.69,4,15.882901554404146,45.02,20.16,25.63,7.57,79.88,21.54,19.73,14.73,24.43,17.0,0.16329935797453662,0.07312561210054772,0.09296673800282926,0.02745837716275527,0.2897457288984004,0.07813123435743044,0.0715658892234031,0.05342957669846567,0.08861402299684427,0.06166346258478726,68.9225
485,328.72,1,15.947511312217195,65.86,26.58,30.72,6.9399999999999995,71.42,28.09,19.27,22.97,33.3,23.57,0.2003528839133609,0.08085908980287174,0.09345339498661474,0.021112192747627156,0.21726697493307373,0.08545266488196641,0.058621319055731314,0.06987709905086395,0.1013020199561937,0.07170236067169627,328.72
486,272.21,5,15.315104166666666,45.79,19.31,22.43,5.86,56.95,27.91,13.23,18.96,30.88,30.89,0.16821571580764852,0.07093787884353991,0.08239961794203006,0.021527497152933398,0.2092134748907094,0.10253113405091659,0.04860218213878991,0.06965210682928621,0.11344182800044084,0.11347856434370523,54.44199999999999
487,312.67,5,12.645365853658538,65.49,18.82,29.02,5.85,73.89,26.48,19.13,19.18,23.71,31.1,0.2094540569929958,0.06019125595675952,0.09281350945085873,0.01870982185690984,0.23631944222343043,0.08468992867879874,0.06118271660216842,0.06134262960949243,0.07583074807304827,0.09946589055553778,62.534000000000006
488,277.4,4,15.923076923076923,48.99,24.84,15.57,5.78,74.88,15.75,28.43,17.07,26.89,19.2,0.17660418168709446,0.08954578226387888,0.05612833453496756,0.020836337418889694,0.2699351117519827,0.056777217015140595,0.1024873828406633,0.061535688536409526,0.09693583273251623,0.06921413121845711,69.35
489,313.74,1,15.533333333333333,67.2,25.76,18.95,6.25,80.91,22.74,25.65,22.35,19.2,24.73,0.214190093708166,0.0821062025881303,0.06040033148466883,0.019920953655893414,0.25788869764773376,0.07248039778160259,0.08175559380378657,0.07123733027347486,0.06119716963090457,0.07882322942563906,313.74
490,368.39,2,15.855111111111112,85.93,19.5,32.77,6.85,99.57,24.79,34.17,20.62,23.03,21.16,0.23325823176524876,0.05293303292706099,0.08895464046255327,0.018594424387198348,0.2702842096691006,0.06729281468009446,0.09275496077526534,0.05597328917723065,0.06251526914411357,0.05743912701213388,184.195
491,291.91,1,12.872680412371135,60.8,22.63,22.759999999999998,4.84,63.13,16.69,27.87,28.06,22.5,22.630000000000003,0.20828337501284644,0.0775238943509986,0.07796923709362474,0.01658045287931212,0.21626528724606903,0.05717515672638828,0.09547463259223735,0.09612551813915249,0.07707855160837246,0.07752389435099862,291.91
492,309.16,5,14.451818181818183,56.74,21.58,19.8,5.4399999999999995,60.980000000000004,23.97,27.82,33.38,33.61,25.84,0.1835295639798163,0.06980204424893259,0.06404450769827921,0.01759606676154742,0.1972441454263165,0.07753266916806832,0.08998576788717817,0.10796998318023032,0.10871393453228102,0.08358131711735024,61.83200000000001
493,298.54,3,15.771502590673576,92.58,10.34,13.77,5.86,72.61,26.46,15.2,30.47,17.9,13.35,0.31010919809740733,0.034635224760501106,0.04612447243250485,0.01962886045421049,0.24321698934816102,0.08863133918402893,0.05091445032491458,0.10206337509211495,0.05995846452736651,0.044717625778790106,99.51333333333334
494,301.17,2,15.184878048780488,76.32000000000001,12.76,18.28,8.02,76.06,24.36,22.51,21.78,17.67,23.41,0.25341169439187167,0.04236809775210013,0.06069661652887073,0.0266294783676993,0.2525483945944151,0.08088455025400934,0.0747418401567221,0.07231795995617092,0.05867118238868412,0.07773018560945644,150.585
495,287.72,3,13.940796019900498,68.14,26.15,22.38,7.7,55.980000000000004,29.11,18.55,15.43,22.73,21.55,0.23682747115250935,0.09088697344640621,0.07778395662449603,0.02676212984846378,0.19456415959961074,0.10117475323230918,0.06447240372584456,0.0536285277352982,0.07900041707215348,0.07489920756290838,95.90666666666668
496,282.58,3,16.54257425742574,49.85,22.86,18.05,6.03,55.03,29.35,23.55,26.85,26.55,24.46,0.17641022011465782,0.08089744497133555,0.06387571661122514,0.021339089815273552,0.19474131219477672,0.10386439238445751,0.08333923136810815,0.09501734022223796,0.09395569396277162,0.08655955835515607,94.19333333333333
497,340.5,5,14.775675675675675,84.6,28.47,23.19,6.61,90.96,18.650000000000002,16.97,25.39,21.259999999999998,24.4,0.24845814977973565,0.08361233480176211,0.0681057268722467,0.019412628487518357,0.26713656387665197,0.05477239353891337,0.049838472834067546,0.07456681350954479,0.06243759177679882,0.07165932452276064,68.1
498,317.56,1,14.8255,108.34,13.52,22.29,7.29,54.04,27.33,15.98,18.62,22.69,27.46,0.3411638745433934,0.04257463156568838,0.07019145988159718,0.02295629172439854,0.17017256581433432,0.08606247638241593,0.05032119914346896,0.05863458873913593,0.07145106436578916,0.08647184783977832,317.56
499,317.23,3,15.311904761904762,83.69,32.57,33.660000000000004,5.65,75.62,13.78,18.33,19.89,20.14,13.9,0.26381489770828737,0.10266998707562337,0.10610597988840907,0.01781042146076979,0.23837594174573656,0.04343851464237305,0.05778142042051509,0.06269898811587808,0.06348705986192985,0.04381678908047789,105.74333333333334
500,275.71999999999997,4,13.653254437869823,54.33,17.240000000000002,12.89,4.86,94.85,16.95,12.02,22.72,13.16,26.7,0.1970477295807341,0.06252720150877704,0.04675032641810533,0.01762657768750907,0.3440084143333817,0.06147540983606558,0.04359495139997099,0.08240243725518642,0.047729580734078056,0.0968373712461918,68.92999999999999
